accepted_at,keepalives,observation,observed_at,processing_seconds,queue_wait_lower_seconds,queue_wait_upper_seconds,start_source,state,task_id,total_seconds,upload_seconds,upload_started_at
1789543870.063387,1,completed,1789543906.8271534,36.76599659099884,0,0.029515743255615234,inferred_from_success_runtime,completed,24c78062-cb00-4beb-9a6a-364303f6798a,36.796000719070435,0.03223419189453125,1789543870.0311527
1789543870.0662,0,completed,1789543892.9416661,22.875036441000702,0,0.05318188667297363,inferred_from_success_runtime,completed,c14f121a-5230-4bd0-9cc2-c9b8ee2ad5c3,22.930102109909058,0.05463600158691406,1789543870.011564
1789543870.0742154,1,completed,1789543917.9465556,47.88174512700061,0,0.04232478141784668,task_started_event,completed,bdcbaedd-2e27-4622-a4ee-96b3e7ceed85,47.91791367530823,0.04557347297668457,1789543870.028642
1789543895.9598308,1,completed,1789543930.550272,34.59145642299882,0,0.02393484115600586,inferred_from_success_runtime,completed,8042e4ae-821f-47ea-96f5-3bcd7702c82e,34.61604285240173,0.025601625442504883,1789543895.9342291
1789543909.8528903,0,completed,1789543938.519469,28.66807805299868,0,0.022283554077148438,inferred_from_success_runtime,completed,7752acab-6206-4e65-b383-73b5beb7b741,28.690721035003662,0.02414226531982422,1789543909.828748
